Item,Data do lançamento,Lançamentos de ENTRADA: quantidade,Lançamentos de ENTRADA: valor,Lançamentos de SAIDA: quantidade,Lançamentos de SAIDA: valor,Saldo Inicial em quantidade,Saldo Inicial em valor,Saldo Final em quantidade,Saldo Final em valor
71.15.272-3,2013-05-28,0.0,0.0,1.0,259.37,115.0,28158.84,11439.61069999999,410126.7599999973
71.15.272-3,2013-05-29,0.0,0.0,1.0,259.37,115.0,28158.84,11438.61069999999,409867.3899999973
71.15.272-3,2013-05-31,0.0,0.0,20.0,5187.36,115.0,28158.84,11418.61069999999,404680.0299999973
71.15.272-3,2013-06-03,0.0,0.0,2.0,519.89,115.0,28158.84,11465.61069999999,416966.55999999726
71.15.272-3,2013-06-04,0.0,0.0,2.0,519.89,115.0,28158.84,11484.61069999999,421935.1399999972
71.15.272-3,2013-06-05,0.0,0.0,1.0,259.95,115.0,28158.84,11482.61069999999,421415.2399999972
71.15.272-3,2013-06-06,0.0,0.0,1.0,259.95,115.0,28158.84,11478.61069999999,420375.45999999717
71.15.272-3,2013-06-07,0.0,0.0,1.0,259.95,115.0,28158.84,11472.61069999999,418815.7899999972
71.15.272-3,2013-06-10,0.0,0.0,1.0,259.95,115.0,28158.84,11468.61069999999,417775.98999999714
71.15.272-3,2013-06-14,0.0,0.0,3.0,779.83,115.0,28158.84,11444.61069999999,411537.3399999971
71.15.272-3,2013-06-17,0.0,0.0,1.0,259.95,115.0,28158.84,11443.61069999999,411277.3899999971
71.15.272-3,2013-06-18,0.0,0.0,4.0,1039.77,115.0,28158.84,11432.61069999999,408418.0099999971
71.15.272-3,2013-06-19,26.0,6795.32,0.0,0.0,115.0,28158.84,11458.61069999999,415213.3299999971
71.15.272-3,2013-06-20,0.0,0.0,5.0,1299.72,115.0,28158.84,11538.61069999999,436130.7199999971
71.15.272-3,2013-06-21,0.0,0.0,3.0,779.83,115.0,28158.84,11534.61069999999,435090.9399999971
71.15.272-3,2013-06-24,0.0,0.0,6.0,1559.66,115.0,28158.84,11527.61069999999,433271.3299999971
71.15.272-3,2013-06-26,0.0,0.0,5.0,1299.72,115.0,28158.84,11507.61069999999,428072.44999999716
71.15.272-3,2013-06-27,0.0,0.0,3.0,779.83,115.0,28158.84,11504.61069999999,427292.61999999714
71.15.272-3,2013-06-29,0.0,0.0,1.0,259.95,115.0,28158.84,11501.61069999999,426512.7799999971
71.15.272-3,2013-07-01,0.0,0.0,10.0,2626.43,115.0,28158.84,11491.61069999999,423886.3499999971
71.15.272-3,2013-07-02,30.0,8149.93,0.0,0.0,115.0,28158.84,11521.61069999999,432036.2799999971
71.15.272-3,2013-07-03,0.0,0.0,2.0,525.29,115.0,28158.84,11601.61069999999,453787.13999999716
71.15.272-3,2013-07-04,0.0,0.0,1.0,262.64,115.0,28158.84,11600.61069999999,453524.49999999715
71.15.272-3,2013-07-05,0.0,0.0,10.0,2626.43,115.0,28158.84,11587.61069999999,450110.1499999971
71.15.272-3,2013-07-10,0.0,0.0,1.0,262.64,115.0,28158.84,11586.61069999999,449847.5099999971
71.15.272-3,2013-07-12,0.0,0.0,1.0,262.64,115.0,28158.84,11585.61069999999,449584.8699999971
71.15.272-3,2013-07-15,0.0,0.0,1.0,262.64,115.0,28158.84,11584.61069999999,449322.2299999971
71.15.272-3,2013-07-17,0.0,0.0,1.0,262.64,115.0,28158.84,11583.61069999999,449059.58999999706
71.15.272-3,2013-07-18,0.0,0.0,1.0,262.64,115.0,28158.84,11577.61069999999,447483.739999997
71.15.272-3,2013-07-19,0.0,0.0,2.0,525.29,115.0,28158.84,11575.61069999999,446958.44999999704
71.15.272-3,2013-07-22,0.0,0.0,2.0,525.29,115.0,28158.84,11616.61069999999,458067.00999999704
71.15.272-3,2013-07-23,0.0,0.0,1.0,262.64,115.0,28158.84,11625.61069999999,460513.959999997
71.15.272-3,2013-07-25,0.0,0.0,10.0,2626.43,115.0,28158.84,11615.61069999999,457887.529999997
71.15.272-3,2013-07-27,0.0,0.0,2.0,525.29,115.0,28158.84,11613.61069999999,457362.239999997
71.15.272-3,2013-07-29,0.0,0.0,15.0,3939.65,115.0,28158.84,11598.61069999999,453419.899999997
71.15.272-3,2013-07-30,0.0,0.0,20.0,5252.86,115.0,28158.84,11573.61069999999,446853.829999997
71.15.272-3,2013-07-31,0.0,0.0,2.0,525.29,115.0,28158.84,11552.61069999999,441338.31999999704
74.62.201-1,2012-08-01,0.0,0.0,1.0,1365.02,7.0,9695.39,11551.61069999999,439973.299999997
74.62.201-1,2012-08-02,0.0,0.0,1.0,1365.02,7.0,9695.39,11550.61069999999,438608.279999997
74.62.201-1,2012-08-03,0.0,0.0,2.0,2730.04,7.0,9695.39,11548.61069999999,435878.239999997
74.62.201-1,2012-08-07,0.0,0.0,1.0,1365.02,7.0,9695.39,11547.61069999999,434513.219999997
74.62.201-1,2012-08-08,0.0,0.0,1.0,1365.02,7.0,9695.39,11546.61069999999,433148.199999997
